action_id,gm_id,point,poss,thr_id,rec_id,num_passes,dist_from_ez,dist_from_middle,dist_from_mid_ez,from_pull,o_pt,upwind,downwind,wind_speed,opp_rank,opp_rtg,decayed_rtg,bracket,consolation,other,postseason,tct,downwind_dist,upwind_dist,scored_on_poss,scored_on_pt,player_1,player_2,player_3,player_4,player_5,player_6,player_7,player_8,player_9,player_10,player_11,player_13,player_14,player_16,player_17,player_18,player_19,player_20,player_21,player_22,player_23,player_24,player_25,player_26,player_27,player_28,player_29,player_30,player_31,player_32,player_35
2034,15,15,1,7.0,1.0,9,56.87499600000001,0.0769239999999982,56.875048020215274,0,0,1,0,14,21,1636,1636.0,0,0,1,0,1,0.0,56.87499600000001,0,1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2035,15,15,1,1.0,10.0,10,55.7812484,9.769230000000002,56.63025276171211,0,0,1,0,14,21,1636,1636.0,0,0,1,0,1,0.0,55.7812484,0,1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2036,15,15,2,10.0,22.0,0,70.15624749999999,11.3076924,71.06168426581425,0,0,1,0,14,21,1636,1636.0,0,0,1,0,1,0.0,70.15624749999999,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2037,15,15,2,22.0,11.0,1,57.73437100000001,12.7692308,59.129610602381874,0,0,1,0,14,21,1636,1636.0,0,0,1,0,1,0.0,57.73437100000001,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2039,15,15,3,16.0,1.0,0,47.1874984,0.5384612,47.190570516935985,0,0,1,0,14,21,1636,1636.0,0,0,1,0,1,0.0,47.1874984,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040,15,15,3,1.0,11.0,1,49.0625034,6.307692,49.46631397468256,0,0,1,0,14,21,1636,1636.0,0,0,1,0,1,0.0,49.0625034,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2041,15,15,3,11.0,7.0,2,36.8749984,12.923076,39.07392225387385,0,0,1,0,14,21,1636,1636.0,0,0,1,0,1,0.0,36.8749984,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042,15,15,3,7.0,1.0,3,24.5312483,20.0,31.650942215931785,0,0,1,0,14,21,1636,1636.0,0,0,1,0,1,0.0,24.5312483,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2043,15,15,3,1.0,7.0,4,29.296873999999995,15.384614399999998,33.09068126238206,0,0,1,0,14,21,1636,1636.0,0,0,1,0,1,0.0,29.296873999999995,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044,15,15,3,7.0,22.0,5,28.359376999999995,9.923076000000002,30.045327442547613,0,0,1,0,14,21,1636,1636.0,0,0,1,0,1,0.0,28.359376999999995,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2045,15,15,4,10.0,11.0,0,41.7187516,11.0,43.14457364562203,0,0,1,0,14,21,1636,1636.0,0,0,1,0,1,0.0,41.7187516,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2046,15,15,4,11.0,10.0,1,34.0625008,16.692307999999997,37.93266543649239,0,0,1,0,14,21,1636,1636.0,0,0,1,0,1,0.0,34.0625008,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2047,15,15,4,10.0,11.0,2,32.2656233,10.1538468,33.825597581940414,0,0,1,0,14,21,1636,1636.0,0,0,1,0,1,0.0,32.2656233,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2048,15,15,4,11.0,1.0,3,28.5156243,16.384615999999998,32.887634008639274,0,0,1,0,14,21,1636,1636.0,0,0,1,0,1,0.0,28.5156243,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2049,15,15,4,1.0,7.0,4,33.28125,0.4615392000000007,33.28445012307754,0,0,1,0,14,21,1636,1636.0,0,0,1,0,1,0.0,33.28125,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050,15,15,4,7.0,1.0,5,20.5468767,6.230769199999999,21.470832004109003,0,0,1,0,14,21,1636,1636.0,0,0,1,0,1,0.0,20.5468767,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2051,15,15,4,1.0,7.0,6,29.3749993,6.076923999999999,29.99699300224568,0,0,1,0,14,21,1636,1636.0,0,0,1,0,1,0.0,29.3749993,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2052,15,15,4,7.0,1.0,7,36.5625016,5.076923200000001,36.91329939776044,0,0,1,0,14,21,1636,1636.0,0,0,1,0,1,0.0,36.5625016,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2053,15,15,4,1.0,7.0,8,38.7500034,0.0769239999999982,38.75007975219906,0,0,1,0,14,21,1636,1636.0,0,0,1,0,1,0.0,38.7500034,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2054,15,15,4,7.0,1.0,9,24.5312483,13.384616,27.945126384106924,0,0,1,0,14,21,1636,1636.0,0,0,1,0,1,0.0,24.5312483,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2055,15,15,4,1.0,17.0,10,27.4218767,1.8461536,27.48395176943803,0,0,1,0,14,21,1636,1636.0,0,0,1,0,1,0.0,27.4218767,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2056,15,15,4,17.0,1.0,11,5.5468741,17.69230768,18.541455264488757,0,0,1,0,14,21,1636,1636.0,0,0,1,0,1,0.0,5.5468741,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2057,15,15,4,1.0,11.0,12,14.2187483,16.076923,21.46253145289907,0,0,1,0,14,21,1636,1636.0,0,0,1,0,1,0.0,14.2187483,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058,15,16,1,10.0,30.0,0,34.453123999999995,2.153847999999998,34.520382595887895,0,0,0,1,14,21,1636,1636.0,0,0,1,0,1,34.453123999999995,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2059,15,16,1,30.0,26.0,1,30.7812492,11.7692304,32.95451541929853,0,0,0,1,14,21,1636,1636.0,0,0,1,0,1,30.7812492,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2060,15,16,1,26.0,9.0,2,3.593750400000001,13.2307696,13.71015339614347,0,0,0,1,14,21,1636,1636.0,0,0,1,0,1,3.593750400000001,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2061,15,18,1,21.0,14.0,0,67.26562899999999,3.6153840000000015,67.36271851872588,1,1,0,1,14,21,1636,1636.0,0,0,1,0,1,67.26562899999999,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
2062,15,18,1,14.0,21.0,1,62.03124600000001,0.1538467999999992,62.03143678128363,1,1,0,1,14,21,1636,1636.0,0,0,1,0,1,62.03124600000001,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
2063,15,18,1,21.0,14.0,2,63.98437299999999,9.538462,64.69143873441502,1,1,0,1,14,21,1636,1636.0,0,0,1,0,1,63.98437299999999,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
2064,15,18,1,14.0,21.0,3,61.3281216,4.769230000000002,61.513283555483255,1,1,0,1,14,21,1636,1636.0,0,0,1,0,1,61.3281216,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
2065,15,18,1,21.0,25.0,4,57.4999984,3.307692,57.595057447378814,1,1,0,1,14,21,1636,1636.0,0,0,1,0,1,57.4999984,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
2066,15,18,1,25.0,14.0,5,41.406246,4.153846400000001,41.61407992167206,1,1,0,1,14,21,1636,1636.0,0,0,1,0,1,41.406246,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
2067,15,18,1,14.0,21.0,6,46.79687299999999,0.6923080000000015,46.80199368557916,1,1,0,1,14,21,1636,1636.0,0,0,1,0,1,46.79687299999999,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
2068,15,18,1,21.0,25.0,7,40.9374975,9.6923064,42.069222775254445,1,1,0,1,14,21,1636,1636.0,0,0,1,0,1,40.9374975,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
2069,15,18,1,25.0,14.0,8,30.0000017,3.3846160000000003,30.190325063958134,1,1,0,1,14,21,1636,1636.0,0,0,1,0,1,30.0000017,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
2070,15,18,1,14.0,25.0,9,30.5468733,7.7692308,31.519397450299103,1,1,0,1,14,21,1636,1636.0,0,0,1,0,1,30.5468733,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
2071,15,18,1,25.0,31.0,10,22.109375,0.5384612000000022,22.115930985480365,1,1,0,1,14,21,1636,1636.0,0,0,1,0,1,22.109375,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
2072,15,18,1,31.0,27.0,11,8.749999300000002,13.461538399999998,16.05538862328393,1,1,0,1,14,21,1636,1636.0,0,0,1,0,1,8.749999300000002,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
2073,15,18,1,27.0,31.0,12,14.2187483,10.7692308,17.83673555453524,1,1,0,1,14,21,1636,1636.0,0,0,1,0,1,14.2187483,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
2074,15,18,1,31.0,27.0,13,3.203125,16.30769224,16.619291078748855,1,1,0,1,14,21,1636,1636.0,0,0,1,0,1,3.203125,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
2075,15,18,1,27.0,31.0,14,6.7187503,11.6153848,13.418597901637158,1,1,0,1,14,21,1636,1636.0,0,0,1,0,1,6.7187503,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
2076,15,18,1,31.0,14.0,15,0.9374990000000024,19.6153846,19.637775265567083,1,1,0,1,14,21,1636,1636.0,0,0,1,0,1,0.9374990000000024,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
2078,15,19,1,10.0,32.0,0,70.3906234,5.461537999999999,70.60218311048229,0,0,1,0,14,21,1636,1636.0,0,0,1,0,1,0.0,70.3906234,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2079,15,19,1,32.0,10.0,1,62.96875399999999,14.538462,64.62531127691346,0,0,1,0,14,21,1636,1636.0,0,0,1,0,1,0.0,62.96875399999999,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2080,15,19,1,10.0,30.0,2,63.359375,0.1538467999999992,63.35956178216904,0,0,1,0,14,21,1636,1636.0,0,0,1,0,1,0.0,63.359375,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2081,15,19,1,30.0,26.0,3,56.7968784,14.6923064,58.666423645351585,0,0,1,0,14,21,1636,1636.0,0,0,1,0,1,0.0,56.7968784,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2082,15,19,1,26.0,17.0,4,40.625004,14.923076000000002,43.27919993832825,0,0,1,0,14,21,1636,1636.0,0,0,1,0,1,0.0,40.625004,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2083,15,20,1,14.0,24.0,0,34.375001999999995,12.9230768,36.72392512353087,1,1,0,1,14,21,1636,1636.0,0,0,1,0,1,34.375001999999995,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2084,15,20,1,24.0,27.0,1,38.5937484,0.1538467999999992,38.594055039609046,1,1,0,1,14,21,1636,1636.0,0,0,1,0,1,38.5937484,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2085,15,20,1,27.0,21.0,2,29.609373000000005,4.923076799999999,30.015856719937673,1,1,0,1,14,21,1636,1636.0,0,0,1,0,1,29.609373000000005,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2086,15,20,1,21.0,24.0,3,37.343748,4.538460799999999,37.61852125111566,1,1,0,1,14,21,1636,1636.0,0,0,1,0,1,37.343748,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2087,15,20,1,24.0,21.0,4,29.4531257,2.846152000000002,29.59032265297397,1,1,0,1,14,21,1636,1636.0,0,0,1,0,1,29.4531257,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2088,15,20,1,21.0,24.0,5,23.203126999999995,1.076923999999999,23.22810512891451,1,1,0,1,14,21,1636,1636.0,0,0,1,0,1,23.203126999999995,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2089,15,20,1,24.0,21.0,6,17.265623999999995,4.769231199999999,17.912211989266687,1,1,0,1,14,21,1636,1636.0,0,0,1,0,1,17.265623999999995,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2090,15,20,1,21.0,27.0,7,21.4062517,5.538461200000002,22.11113213536698,1,1,0,1,14,21,1636,1636.0,0,0,1,0,1,21.4062517,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2091,15,20,1,27.0,29.0,8,23.515626000000005,1.3076920000000003,23.551957976753023,1,1,0,1,14,21,1636,1636.0,0,0,1,0,1,23.515626000000005,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2092,15,20,1,29.0,27.0,9,9.609374300000002,15.3076936,18.073891606098048,1,1,0,1,14,21,1636,1636.0,0,0,1,0,1,9.609374300000002,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2093,15,20,1,27.0,24.0,10,11.640623299999998,8.538459999999999,14.436391861684235,1,1,0,1,14,21,1636,1636.0,0,0,1,0,1,11.640623299999998,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2094,15,20,1,24.0,31.0,11,7.7343769999999985,10.846154000000002,13.321397981062086,1,1,0,1,14,21,1636,1636.0,0,0,1,0,1,7.7343769999999985,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2095,15,20,2,14.0,13.0,0,40.4687534,15.9230768,43.48866951895298,0,1,0,1,14,21,1636,1636.0,0,0,1,0,1,40.4687534,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2096,15,20,2,13.0,14.0,1,33.828126000000005,0.4615392000000007,33.831274393747165,0,1,0,1,14,21,1636,1636.0,0,0,1,0,1,33.828126000000005,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2097,15,20,2,14.0,13.0,2,26.953126000000005,5.230769999999998,27.45600036357765,0,1,0,1,14,21,1636,1636.0,0,0,1,0,1,26.953126000000005,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2098,15,20,2,13.0,31.0,3,27.265625,5.9230768000000005,27.90156170215788,0,1,0,1,14,21,1636,1636.0,0,0,1,0,1,27.265625,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2099,15,20,2,31.0,29.0,4,17.265623999999995,18.153846119999997,25.053221370873946,0,1,0,1,14,21,1636,1636.0,0,0,1,0,1,17.265623999999995,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2100,15,20,2,29.0,13.0,5,6.9531240000000025,11.538461600000002,13.471526619283006,0,1,0,1,14,21,1636,1636.0,0,0,1,0,1,6.9531240000000025,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
