action_id,year,date,trn_id,gm_id,poss_id,point,poss,thr_id,rec_id,thr_match,rec_match,start_x,start_y,end_x,end_y,dist_yd,gain_yd,horz_yd,o_pt,wind_speed,wind_direction,game_type,opp_region,opp_rank,opp_rtg,postseason,tct,to,thr_err,rec_err,ast_att,hock_ast,huck,swing,dump,from_side,to_side,blk,callahan,stall,drop_pull,scored_on_poss,scored_on_pt,dist_from_middle,dist_from_ez,dist_from_mid_ez,bracket,consolation,other,from_pull,upwind,downwind
2837,2023,2023-09-03 15:00:00,4,20,20.1.1,1,1,7.0,9.0,m,w,1.0,0.37357953,1.0,0.21732955,17.08765406278,17.08765406278,0.0,0,26,u,consolation,GL,8,1824,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,20.0,21.0937483,29.067958602966137,0,1,0,0,1,0
2838,2023,2023-09-03 15:00:00,4,20,20.1.1,1,1,9.0,1.0,w,m,1.0,0.21732955,0.7346154,0.28267047,12.8986487616,-7.14574835212,10.73840921391,0,26,u,consolation,GL,8,1824,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,20.0,3.9062505000000023,20.377899621127547,0,1,0,0,1,0
2839,2023,2023-09-03 15:00:00,4,20,20.1.1,1,1,1.0,26.0,m,w,0.7346154,0.28267047,0.91923076,0.14133523,17.167094439985,15.45656208803,7.470196848645999,0,26,u,consolation,GL,8,1824,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,9.384616000000001,11.093751700000002,14.530737911362552,0,1,0,0,1,0
2840,2023,2023-09-03 15:00:00,4,20,20.2.1,2,1,,32.0,,m,0.2673077,0.66264206,0.2673077,0.66264206,0.0,0.0,0.0,0,26,d,consolation,GL,8,1824,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.307692000000001,52.890626600000004,53.70336593275595,0,1,0,0,0,1
2841,2023,2023-09-03 15:00:00,4,20,20.2.1,2,1,32.0,11.0,m,m,0.2673077,0.66264206,0.8057692,0.64346594,21.8887681915,2.097120315486,21.78807623797,0,26,d,consolation,GL,8,1824,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.307692000000001,52.890626600000004,53.70336593275595,0,1,0,0,0,1
2842,2023,2023-09-03 15:00:00,4,20,20.2.1,2,1,11.0,32.0,m,m,0.8057692,0.64346594,0.60384613,0.06676137,63.5960242918,63.06898738616,8.170528397857,0,26,d,consolation,GL,8,1824,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,12.230767999999998,50.7812534,52.23339336808241,0,1,0,0,0,1
2843,2023,2023-09-03 15:00:00,4,20,20.2.2,2,2,16.0,32.0,w,m,0.39423078,0.27982953,0.3596154,0.37926137,10.963802781715,-10.87396545424,1.400662551617,0,26,d,consolation,GL,8,1824,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.2307688,10.781248299999998,11.581654439038763,0,1,0,0,0,1
2844,2023,2023-09-03 15:00:00,4,20,20.2.2,2,2,32.0,16.0,m,w,0.3596154,0.37926137,0.61153847,0.3934659,10.31139059804,-1.5534218240520001,10.193707225939999,0,26,d,consolation,GL,8,1824,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.615384000000001,21.7187507,22.432937155802993,0,1,0,0,0,1
2845,2023,2023-09-03 15:00:00,4,20,20.2.2,2,2,16.0,32.0,w,m,0.61153847,0.3934659,0.8019231,0.3622159,8.427669792045,3.4175312499999997,7.703641901354,0,26,d,consolation,GL,8,1824,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.461538799999998,23.281248999999995,23.70489155140572,0,1,0,0,0,1
2846,2023,2023-09-03 15:00:00,4,20,20.2.3,2,3,32.0,16.0,m,w,0.29807693,0.8203125,0.72692305,0.796875,17.54092369309,2.5631484374999998,17.35264560827,0,26,d,consolation,GL,8,1824,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.076922799999998,70.234375,70.69727090601012,0,1,0,0,0,1
2847,2023,2023-09-03 15:00:00,4,20,20.2.3,2,3,16.0,11.0,w,m,0.72692305,0.796875,0.9423077,0.6193182,21.283936244899998,19.41779139202,8.715232463686,0,26,d,consolation,GL,8,1824,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9.076922,67.65625,68.26242507453559,0,1,0,0,0,1
2848,2023,2023-09-03 15:00:00,4,20,20.2.3,2,3,11.0,16.0,m,w,0.9423077,0.6193182,0.44615385,0.53267044,22.20009817991,9.47588458775,20.07615664173,0,26,d,consolation,GL,8,1824,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17.692307999999997,48.12500200000001,51.274102428680976,0,1,0,0,0,1
2849,2023,2023-09-03 15:00:00,4,20,20.2.3,2,3,16.0,8.0,w,w,0.44615385,0.53267044,0.08461539,0.41548297,19.44877555054,12.815738906670001,14.62913785564,0,26,d,consolation,GL,8,1824,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.1538459999999993,38.593748399999996,38.65380276446573,0,1,0,0,0,1
2850,2023,2023-09-03 15:00:00,4,20,20.2.3,2,3,8.0,10.0,w,w,0.08461539,0.41548297,0.15192308,0.51065344,10.75837634529,-10.40793776967,2.723509502406,0,26,d,consolation,GL,8,1824,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,16.6153844,25.7031267,30.605909901782308,0,1,0,0,0,1
2851,2023,2023-09-03 15:00:00,4,20,20.2.3,2,3,10.0,32.0,w,m,0.15192308,0.51065344,0.034615386,0.52982956,5.189312323615,-2.097120315486,4.746687893044999,0,26,d,consolation,GL,8,1824,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,13.9230768,36.171878400000004,38.75895837820058,0,1,0,0,0,1
2852,2023,2023-09-03 15:00:00,4,20,20.2.3,2,3,32.0,11.0,m,m,0.034615386,0.52982956,0.5846154,0.56321025,22.5523816756,-3.650545311007,22.254963500000002,0,26,d,consolation,GL,8,1824,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,18.61538456,38.281251600000004,42.567437864865546,0,1,0,0,0,1
2853,2023,2023-09-03 15:00:00,4,20,20.2.3,2,3,11.0,10.0,m,w,0.5846154,0.56321025,0.8057692,0.55752844,8.970220102339999,0.621368751493,8.94867270451,0,26,d,consolation,GL,8,1824,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3846160000000003,41.9531275,42.08943492729158,0,1,0,0,0,1
2854,2023,2023-09-03 15:00:00,4,20,20.2.3,2,3,10.0,11.0,w,m,0.8057692,0.55752844,0.9673077,0.5213068,7.643049236333,3.9612329129029997,6.53642385564,0,26,d,consolation,GL,8,1824,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.230767999999998,41.328128400000004,43.09995223798642,0,1,0,0,0,1
2855,2023,2023-09-03 15:00:00,4,20,20.2.3,2,3,11.0,32.0,m,m,0.9673077,0.5213068,0.5653846,0.55539775,16.68510278344,-3.7282188518959996,16.26324163233,0,26,d,consolation,GL,8,1824,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,18.692308,37.343748,41.76072189335773,0,1,0,0,0,1
2856,2023,2023-09-03 15:00:00,4,20,20.2.3,2,3,32.0,16.0,m,w,0.5653846,0.55539775,0.27307692,0.55610794,11.82806800098,-0.07766701641174001,11.82781318985,0,26,d,consolation,GL,8,1824,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6153840000000006,41.0937525,41.176895560480425,0,1,0,0,0,1
2857,2023,2023-09-03 15:00:00,4,20,20.2.3,2,3,16.0,32.0,w,m,0.27307692,0.55610794,0.45,0.63139206,10.91032142508,-8.233146975403,7.158938929135,0,26,d,consolation,GL,8,1824,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.0769232,41.171873399999996,42.16057037143029,0,1,0,0,0,1
2858,2023,2023-09-03 15:00:00,4,20,20.2.3,2,3,32.0,28.0,m,m,0.45,0.63139206,0.48076922,0.001420455,68.90557302006,68.8943241476,1.245032881015,0,26,d,consolation,GL,8,1824,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.9999999999999996,49.453126600000004,49.49355241357836,0,1,0,0,0,1
2859,2023,2023-09-03 15:00:00,4,20,20.3.1,3,1,14.0,21.0,m,w,0.75384617,0.8025568,0.41923076,0.76420456,14.174485902289998,4.19424041225,13.5397338797,1,26,u,consolation,GL,8,1824,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10.1538468,68.28124799999999,69.03208988054304,0,1,0,1,1,0
2860,2023,2023-09-03 15:00:00,4,20,20.3.1,3,1,21.0,13.0,w,m,0.41923076,0.76420456,0.63269234,0.6761364,12.93698088571,9.63122532659,8.637417519024,1,26,u,consolation,GL,8,1824,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.230769600000001,64.0625016,64.1439161842983,0,1,0,1,1,0
2861,2023,2023-09-03 15:00:00,4,20,20.3.1,3,1,13.0,29.0,m,w,0.63269234,0.6761364,0.81346154,0.57954544,12.8485723597,10.56328178934,7.314567178044,1,26,u,consolation,GL,8,1824,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.307693599999999,54.37500399999999,54.63343913164808,0,1,0,1,1,0
2862,2023,2023-09-03 15:00:00,4,20,20.3.1,3,1,29.0,31.0,w,m,0.81346154,0.57954544,0.86538464,0.4637784,12.83354397108,12.66039816783,2.100993772745,1,26,u,consolation,GL,8,1824,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,12.538461600000002,43.749998399999996,45.5112665094554,0,1,0,1,1,0
2863,2023,2023-09-03 15:00:00,4,20,20.3.2,3,2,21.0,24.0,w,w,0.875,0.73508525,0.89615387,0.58309656,16.64365933888,16.62163512709,0.855961001091,1,26,u,consolation,GL,8,1824,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,15.0,60.85937750000001,62.68064956338206,0,1,0,0,1,0
2864,2023,2023-09-03 15:00:00,4,20,20.3.3,3,3,,21.0,,w,0.4903846,0.9119318,0.4903846,0.9119318,0.0,0.0,0.0,1,26,u,consolation,GL,8,1824,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.38461599999999985,80.31249799999999,80.31341895640765,0,1,0,0,1,0
2865,2023,2023-09-03 15:00:00,4,20,20.3.3,3,3,21.0,29.0,w,w,0.6076923,0.8181818,0.93846154,0.7166193,17.39250222472,11.1069765625,13.384103881015,1,26,u,consolation,GL,8,1824,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4.3076919999999985,69.99999799999999,70.13241711481835,0,1,0,0,1,0
2866,2023,2023-09-03 15:00:00,4,20,20.3.3,3,3,29.0,11.0,w,m,0.93846154,0.7166193,1.0,0.6363636,9.123233639099999,8.776842514090001,2.49006576203,1,26,u,consolation,GL,8,1824,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,17.5384616,58.82812299999999,61.3868527536459,0,1,0,0,1,0
2867,2023,2023-09-03 15:00:00,4,20,20.3.3,3,3,11.0,21.0,m,w,1.0,0.6363636,0.61923075,0.65340906,15.519641512829999,-1.8641061451179999,15.40728402143,1,26,u,consolation,GL,8,1824,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,20.0,49.99999600000001,53.8516443574383,0,1,0,0,1,0
2868,2023,2023-09-03 15:00:00,4,20,20.3.3,3,3,21.0,11.0,w,m,0.61923075,0.65340906,0.9673077,0.6058239,15.01507829269,5.20396396359,14.08443586767,1,26,u,consolation,GL,8,1824,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,4.769230000000002,51.8749966,52.09376956069614,0,1,0,0,1,0
2869,2023,2023-09-03 15:00:00,4,20,20.3.3,3,3,11.0,21.0,m,w,0.9673077,0.6058239,0.97115386,0.4737216,14.447675148339998,14.44683744308,0.1556297143464,1,26,u,consolation,GL,8,1824,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,18.692308,46.64062899999999,50.24689693784586,0,1,0,0,1,0
2870,2023,2023-09-03 15:00:00,4,20,20.3.3,3,3,21.0,29.0,w,w,0.97115386,0.4737216,0.76346153,0.10653409,41.02597315943,40.1559921875,8.40397290376,1,26,u,consolation,GL,8,1824,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,18.846154400000003,32.109376000000005,37.23156675158884,0,1,0,0,1,0
2871,2023,2023-09-03 15:00:00,4,20,20.5.1,5,1,35.0,21.0,m,w,0.24615385,0.9083807,0.5192308,0.8125,15.232962587429999,10.485608139090001,11.049668664475,1,26,u,consolation,GL,8,1824,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10.153846,79.92187700000001,80.56430358288246,0,1,0,1,1,0
2872,2023,2023-09-03 15:00:00,4,20,20.5.1,5,1,21.0,13.0,w,m,0.5192308,0.8125,0.7865385,0.7421875,13.27095516278,7.6894453125,10.81622393985,1,26,u,consolation,GL,8,1824,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.7692319999999997,69.375,69.37926450222591,0,1,0,1,1,0
2873,2023,2023-09-03 15:00:00,4,20,20.5.1,5,1,13.0,21.0,m,w,0.7865385,0.7421875,0.34615386,0.77201706,18.11567480303,-3.2621907298819997,17.81953396391,1,26,u,consolation,GL,8,1824,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,11.461540000000001,61.640625,62.6971574280862,0,1,0,1,1,0
2874,2023,2023-09-03 15:00:00,4,20,20.5.1,5,1,21.0,13.0,w,m,0.34615386,0.77201706,0.39615384,0.68465906,9.76543533301,9.553558237999999,2.0231777344729998,1,26,u,consolation,GL,8,1824,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6.1538456,64.9218766,65.21288121938998,0,1,0,1,1,0
2875,2023,2023-09-03 15:00:00,4,20,20.5.1,5,1,13.0,21.0,m,w,0.39615384,0.68465906,0.6442308,0.70383525,10.2548028422,-2.097126767785,10.038078867669999,1,26,u,consolation,GL,8,1824,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,4.153846400000001,55.3124966,55.46824965725712,0,1,0,1,1,0
2876,2023,2023-09-03 15:00:00,4,20,20.5.1,5,1,21.0,13.0,w,m,0.6442308,0.70383525,0.7923077,0.6896307,6.189816742655,1.553425104882,5.991719680449999,1,26,u,consolation,GL,8,1824,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5.769232,57.42187750000001,57.71096995801432,0,1,0,1,1,0
2877,2023,2023-09-03 15:00:00,4,20,20.5.1,5,1,13.0,21.0,m,w,0.7923077,0.6896307,0.97307694,0.52840906,19.08841793222,17.631357584819998,7.314569693346999,1,26,u,consolation,GL,8,1824,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,11.692307999999997,55.85937700000001,57.06995764143333,0,1,0,1,1,0
2878,2023,2023-09-03 15:00:00,4,20,20.5.1,5,1,21.0,24.0,w,w,0.97307694,0.52840906,1.0,0.37926137,16.34728009278,16.31094052609,1.0894031447964,1,26,u,consolation,GL,8,1824,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,18.9230776,38.124996599999996,42.56287386450347,0,1,0,1,1,0
2879,2023,2023-09-03 15:00:00,4,20,20.5.1,5,1,24.0,21.0,w,w,1.0,0.37926137,0.7096154,0.39985797,11.96394685626,-2.252464225795,11.7499973703,1,26,u,consolation,GL,8,1824,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,20.0,21.7187507,29.524636017548982,0,1,0,1,1,0
2880,2023,2023-09-03 15:00:00,4,20,20.5.1,5,1,21.0,13.0,w,m,0.7096154,0.39985797,0.22884615,0.3465909,20.307110669580002,5.82533894866,19.45364211504,1,26,u,consolation,GL,8,1824,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,8.384616000000001,23.9843767,25.407717551070164,0,1,0,1,1,0
2881,2023,2023-09-03 15:00:00,4,20,20.5.1,5,1,13.0,24.0,m,w,0.22884615,0.3465909,0.1423077,0.11860795,25.17714081967,24.93244448856,3.5016546839469997,1,26,u,consolation,GL,8,1824,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,10.846154000000002,18.124998999999995,21.122373099197848,0,1,0,1,1,0
2882,2023,2023-09-03 15:00:00,4,20,20.6.1,6,1,,17.0,,m,0.74615383,0.4431818,0.74615383,0.4431818,0.0,0.0,0.0,0,26,d,consolation,GL,8,1824,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,9.8461532,28.749998000000005,30.389292815692084,0,1,0,0,0,1
2883,2023,2023-09-03 15:00:00,4,20,20.6.1,6,1,10.0,22.0,w,w,0.6923077,0.4346591,0.87884617,0.375,9.976973955724999,6.524378288295,7.54801201203,0,26,d,consolation,GL,8,1824,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,7.692307999999999,27.812501000000005,28.85665979010504,0,1,0,0,0,1
2884,2023,2023-09-03 15:00:00,4,20,20.6.1,6,1,22.0,26.0,w,w,0.87884617,0.375,0.8211538,0.06605113,33.86750940384,33.78695846568,2.334438388009,0,26,d,consolation,GL,8,1824,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,15.1538468,21.25,26.099838559613165,0,1,0,0,0,1
2885,2023,2023-09-03 15:00:00,4,20,20.7.1,7,1,10.0,26.0,w,w,0.17884615,0.81392044,0.41538462,0.7009943,15.62443997191,12.34971340932,9.571191605640001,0,26,u,consolation,GL,8,1824,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.846153999999999,69.5312484,70.70797816833839,0,1,0,0,1,0
2886,2023,2023-09-03 15:00:00,4,20,20.7.1,7,1,26.0,7.0,w,m,0.41538462,0.7009943,0.3846154,0.51633525,20.232842520869998,20.19449946066,1.245032881015,0,26,u,consolation,GL,8,1824,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.3846152000000007,57.10937299999999,57.20958053075725,0,1,0,0,1,0
2887,2023,2023-09-03 15:00:00,4,20,20.7.1,7,1,7.0,9.0,m,w,0.3846154,0.51633525,0.58653843,0.10582387,45.631380310599994,44.89393284096,8.17052763233,0,26,u,consolation,GL,8,1824,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,4.615384000000001,36.7968775,37.08519870807574,0,1,0,0,1,0
2888,2023,2023-09-03 15:00:00,4,20,20.7.2,7,2,10.0,26.0,w,w,0.5,0.83096594,0.30384615,0.66264206,20.04630327595,18.40806784068,7.937084876203,0,26,u,consolation,GL,8,1824,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,71.4062534,71.4062534,0,1,0,0,1,0
2889,2023,2023-09-03 15:00:00,4,20,20.7.2,7,2,26.0,7.0,w,m,0.30384615,0.66264206,0.5596154,0.6583807,10.3598222105,0.4660281766945,10.349335584210001,0,26,u,consolation,GL,8,1824,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7.846154,52.890626600000004,53.46943533208803,0,1,0,0,1,0
2890,2023,2023-09-03 15:00:00,4,20,20.7.2,7,2,7.0,10.0,m,w,0.5596154,0.6583807,0.6788462,0.6953125,6.29194405931,-4.038900001493,4.824504259399999,0,26,u,consolation,GL,8,1824,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2.3846159999999994,52.42187700000001,52.47608580744743,0,1,0,0,1,0
2891,2023,2023-09-03 15:00:00,4,20,20.7.2,7,2,10.0,7.0,w,m,0.6788462,0.6953125,0.9442308,0.6605114,11.39290199061,3.8058859404859997,10.73840921391,0,26,u,consolation,GL,8,1824,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,7.153847999999998,56.484375,56.935596601315495,0,1,0,0,1,0
2892,2023,2023-09-03 15:00:00,4,20,20.7.2,7,2,7.0,1.0,m,m,0.9442308,0.6605114,0.47115386,0.67045456,19.17324269826,-1.0873968735069999,19.14238211767,0,26,u,consolation,GL,8,1824,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,17.769232000000002,52.65625399999999,55.57361506310651,0,1,0,0,1,0
2893,2023,2023-09-03 15:00:00,4,20,20.7.2,7,2,1.0,7.0,m,m,0.47115386,0.67045456,0.63269234,0.64914775,6.939334385864999,2.330134376493,6.53642385564,0,26,u,consolation,GL,8,1824,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.1538456000000008,53.750001600000004,53.7623849142562,0,1,0,0,1,0
2894,2023,2023-09-03 15:00:00,4,20,20.7.2,7,2,7.0,11.0,m,m,0.63269234,0.64914775,0.9,0.63210225,10.975681026730001,1.864112706778,10.81622175263,0,26,u,consolation,GL,8,1824,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,5.307693599999999,51.40625250000001,51.67953567366137,0,1,0,0,1,0
2895,2023,2023-09-03 15:00:00,4,20,20.7.2,7,2,11.0,1.0,m,m,0.9,0.63210225,0.57884616,0.6384943,13.013817924309999,-0.6990422923819999,12.99502970451,0,26,u,consolation,GL,8,1824,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,16.0,49.53124749999999,52.05136385250876,0,1,0,0,1,0
2896,2023,2023-09-03 15:00:00,4,20,20.7.2,7,2,1.0,7.0,m,m,0.57884616,0.6384943,0.375,0.61221594,8.734647431377,2.873829587097,8.24834345188,0,26,u,consolation,GL,8,1824,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.1538464,50.23437299999999,50.33327902906705,0,1,0,0,1,0
2897,2023,2023-09-03 15:00:00,4,20,20.7.2,7,2,7.0,1.0,m,m,0.375,0.61221594,0.6230769,0.640625,10.50787731952,-3.1068436481040003,10.03807777406,0,26,u,consolation,GL,8,1824,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,5.0,47.3437534,47.60704765053186,0,1,0,0,1,0
2898,2023,2023-09-03 15:00:00,4,20,20.7.2,7,2,1.0,10.0,m,w,0.6230769,0.640625,0.6923077,0.5490057,10.403815953579999,10.019579360909999,2.801325103234,0,26,u,consolation,GL,8,1824,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,4.923076000000002,50.46875,50.70829718955544,0,1,0,0,1,0
2899,2023,2023-09-03 15:00:00,4,20,20.7.2,7,2,10.0,26.0,w,w,0.6923077,0.5490057,0.7826923,0.15056819,43.726738198499994,43.5735234375,3.657283589022,0,26,u,consolation,GL,8,1824,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,7.692307999999999,40.390627,41.11659460388218,0,1,0,0,1,0
2900,2023,2023-09-03 15:00:00,4,20,20.8.1,8,1,32.0,17.0,m,m,0.059615385,0.43892047,0.14615385,0.31321022,14.18673870873,13.747798650250001,3.501655121391,0,26,d,consolation,GL,8,1824,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,17.6153846,28.2812517,33.318628007837745,0,1,0,0,0,1
2901,2023,2023-09-03 15:00:00,4,20,20.8.1,8,1,17.0,32.0,m,m,0.14615385,0.31321022,0.53846157,0.3849432,17.70677949208,-7.8447893321699995,15.87417018985,0,26,d,consolation,GL,8,1824,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,14.153845999999998,14.453124199999998,20.229289550855253,0,1,0,0,0,1
2902,2023,2023-09-03 15:00:00,4,20,20.9.1,9,1,14.0,13.0,m,m,1.0,0.82670456,0.5596154,0.8849432,18.9235431014,-6.369034377986,17.81953396391,1,26,u,consolation,GL,8,1824,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,20.0,70.9375016,73.70297913415715,0,1,0,1,1,0
2903,2023,2023-09-03 15:00:00,4,20,20.9.1,9,1,13.0,35.0,m,m,0.5596154,0.8849432,0.075,0.77272725,23.132803153389997,12.27204741434,19.60926828609,1,26,u,consolation,GL,8,1824,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.3846159999999994,77.34375200000001,77.38050379071566,0,1,0,1,1,0
2904,2023,2023-09-03 15:00:00,4,20,20.9.1,9,1,35.0,14.0,m,m,0.075,0.77272725,0.16730769,0.828125,7.1172051311199995,-6.05835333775,3.7350984243229997,1,26,u,consolation,GL,8,1824,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,17.0,64.99999749999999,67.18630571031574,0,1,0,1,1,0
2905,2023,2023-09-03 15:00:00,4,20,20.9.1,9,1,14.0,35.0,m,m,0.16730769,0.828125,0.475,0.8103693,12.600840714035,1.941779686007,12.45032881015,1,26,u,consolation,GL,8,1824,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13.3076924,71.09375,72.3285280237025,0,1,0,1,1,0
2906,2023,2023-09-03 15:00:00,4,20,20.9.1,9,1,35.0,31.0,m,m,0.475,0.8103693,0.1826923,0.7286932,14.82163946228,8.93218215932,11.827812096239999,1,26,u,consolation,GL,8,1824,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000000000000009,69.14062299999999,69.1478542604767,0,1,0,1,1,0
2907,2023,2023-09-03 15:00:00,4,20,20.9.1,9,1,31.0,13.0,m,m,0.1826923,0.7286932,0.37884617,0.71590906,8.059278295942999,1.398084475403,7.9370856417299995,1,26,u,consolation,GL,8,1824,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.692307999999999,60.15625200000001,61.48064197008981,0,1,0,1,1,0
2908,2023,2023-09-03 15:00:00,4,20,20.9.1,9,1,13.0,29.0,m,w,0.37884617,0.71590906,0.6846154,0.6896307,12.70188863762,2.873829587097,12.372512990599999,1,26,u,consolation,GL,8,1824,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.846153200000001,58.7499966,58.949531816104205,0,1,0,1,1,0
2909,2023,2023-09-03 15:00:00,4,20,20.9.1,9,1,29.0,13.0,w,m,0.6846154,0.6896307,0.88846153,0.6484375,9.398379900245,4.50492845159,8.24834345188,1,26,u,consolation,GL,8,1824,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.384615999999999,55.85937700000001,56.3453862556251,0,1,0,1,1,0
2910,2023,2023-09-03 15:00:00,4,20,20.9.1,9,1,13.0,29.0,m,w,0.88846153,0.6484375,0.55,0.4609375,24.65817584944,20.505187499999998,13.69536114436,1,26,u,consolation,GL,8,1824,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15.538461200000002,51.328125,53.628538973941204,0,1,0,1,1,0
2911,2023,2023-09-03 15:00:00,4,20,20.10.1,10,1,21.0,14.0,w,m,0.5,0.5276989,0.2826923,0.54403406,8.97267853762,-1.786432604229,8.793044346239999,1,26,d,consolation,GL,8,1824,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.0,38.046879,38.046879,0,1,0,1,0,1
2912,2023,2023-09-03 15:00:00,4,20,20.10.1,10,1,14.0,21.0,m,w,0.2826923,0.54403406,0.48846152,0.55965906,8.499692650064,-1.7087656249999998,8.32615708421,1,26,d,consolation,GL,8,1824,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,8.692308,39.843746599999996,40.780882303989884,0,1,0,1,0,1
2913,2023,2023-09-03 15:00:00,4,20,20.10.1,10,1,21.0,24.0,w,w,0.48846152,0.55965906,0.76346153,0.54758525,11.20554909985,1.320404482215,11.127481750000001,1,26,d,consolation,GL,8,1824,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4615392000000007,41.562496599999996,41.5650591489793,0,1,0,1,0,1
